ID,Edge Type,Source,Target,Weight,Source Node Type,Target Node Type
1439,Topic to Knowledge Point,Scientific notation,Precision and Significant Figures,0.6931471805599453,Topic,Knowledge Point
1440,Knowledge Point to Knowledge Point,Understanding of General Relativity,Gravitational Effects on Time,0.6931471805599453,Knowledge Point,Knowledge Point
1441,Topic to Knowledge Point,Simple linear equations,Understanding of Time Dilation,1.9459101490553132,Topic,Knowledge Point
1442,Topic to Knowledge Point,Simple linear equations,Relativity of Simultaneity,0.6931471805599453,Topic,Knowledge Point
1443,Topic to Knowledge Point,Simple linear equations,Mathematical Application,1.6094379124341003,Topic,Knowledge Point
1444,Topic to Knowledge Point,Scientific notation,Understanding of Time Dilation,1.9459101490553132,Topic,Knowledge Point
1445,Topic to Knowledge Point,Scientific notation,Relativity of Simultaneity,0.6931471805599453,Topic,Knowledge Point
1446,Topic to Knowledge Point,Simple linear equations,Understanding of Gravitational Time Dilation,1.0986122886681098,Topic,Knowledge Point
1447,Topic to Knowledge Point,Scientific notation,Understanding of Gravitational Time Dilation,1.0986122886681098,Topic,Knowledge Point
1448,Topic to Knowledge Point,Simple linear equations,Understanding of the Speed of Light,0.6931471805599453,Topic,Knowledge Point
1449,Topic to Knowledge Point,Simple linear equations,Distance Calculation,0.6931471805599453,Topic,Knowledge Point
1450,Topic to Knowledge Point,Scientific notation,Understanding of the Speed of Light,0.6931471805599453,Topic,Knowledge Point
1451,Topic to Knowledge Point,Scientific notation,Distance Calculation,0.6931471805599453,Topic,Knowledge Point
1452,Topic to Knowledge Point,Scientific notation,Unit Conversion and Dimensional Analysis,1.0986122886681098,Topic,Knowledge Point
1453,Knowledge Point to Knowledge Point,Understanding of the Speed of Light,Distance Calculation,0.6931471805599453,Knowledge Point,Knowledge Point
1454,Topic to Knowledge Point,Simple linear equations,Contextual Comparison,0.6931471805599453,Topic,Knowledge Point
1455,Topic to Knowledge Point,Scientific notation,Units and Conversion,0.6931471805599453,Topic,Knowledge Point
1456,Topic to Knowledge Point,Scientific notation,Contextual Comparison,0.6931471805599453,Topic,Knowledge Point
1457,Topic to Knowledge Point,Simple linear equations,Understanding Time Dilation,1.3862943611198906,Topic,Knowledge Point
1458,Topic to Knowledge Point,Scientific notation,Understanding Time Dilation,1.3862943611198906,Topic,Knowledge Point
1459,Topic to Knowledge Point,Simple linear equations,Gravitational Effects of Black Holes,0.6931471805599453,Topic,Knowledge Point
1460,Topic to Knowledge Point,Scientific notation,Gravitational Effects of Black Holes,1.0986122886681098,Topic,Knowledge Point
1461,Topic to Knowledge Point,Scientific notation,Units and Physical Dimensions,0.6931471805599453,Topic,Knowledge Point
1462,Topic to Knowledge Point,Simple linear equations,Concept of Time Dilation,0.6931471805599453,Topic,Knowledge Point
1463,Topic to Knowledge Point,Scientific notation,Concept of Time Dilation,0.6931471805599453,Topic,Knowledge Point
1464,Topic to Knowledge Point,Simple linear equations,Comparison of Different Gravitational Environments,0.6931471805599453,Topic,Knowledge Point
1465,Topic to Knowledge Point,Scientific notation,Comparison of Different Gravitational Environments,0.6931471805599453,Topic,Knowledge Point
1466,Topic to Topic,Scientific notation,Working with equations in one variable to first and second power.,3.4657359027997265,Topic,Topic
1467,Knowledge Point to Knowledge Point,Conversion of Units,Gravitational Effects of Black Holes,0.6931471805599453,Knowledge Point,Knowledge Point
1468,Topic to Knowledge Point,Scientific notation,Understanding of Black Hole Physics,1.0986122886681098,Topic,Knowledge Point
1469,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Dimensional Analysis and Unit Conversion,1.0986122886681098,Topic,Knowledge Point
1470,Topic to Knowledge Point,Scientific notation,Conversion of Mass to Energy,0.6931471805599453,Topic,Knowledge Point
1471,Topic to Knowledge Point,Scientific notation,Black Hole Physics,1.0986122886681098,Topic,Knowledge Point
1472,Topic to Knowledge Point,Scientific notation,Efficiency Calculations,0.6931471805599453,Topic,Knowledge Point
1473,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Black Hole Physics,0.6931471805599453,Topic,Knowledge Point
1474,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Efficiency Calculations,0.6931471805599453,Topic,Knowledge Point
1475,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Units of Measurement in Astronomy,1.0986122886681098,Topic,Knowledge Point
1476,Topic to Knowledge Point,Scientific notation,Application of Kepler's Third Law,0.6931471805599453,Topic,Knowledge Point
1477,Topic to Knowledge Point,Scientific notation,Understanding Tidal Forces,1.0986122886681098,Topic,Knowledge Point
1478,Topic to Knowledge Point,Scientific notation,Gravitational Acceleration,0.6931471805599453,Topic,Knowledge Point
1479,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Understanding Tidal Forces,1.0986122886681098,Topic,Knowledge Point
1480,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Gravitational Acceleration,0.6931471805599453,Topic,Knowledge Point
1481,Topic to Knowledge Point,Scientific notation,Understanding of Tidal Forces,1.3862943611198906,Topic,Knowledge Point
1482,Topic to Knowledge Point,Scientific notation,Application of Gravitational Formulas,1.3862943611198906,Topic,Knowledge Point
1483,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Understanding of Tidal Forces,1.0986122886681098,Topic,Knowledge Point
1484,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Application of Gravitational Formulas,1.0986122886681098,Topic,Knowledge Point
1485,Knowledge Point to Knowledge Point,Understanding of Tidal Forces,Application of Gravitational Formulas,0.6931471805599453,Knowledge Point,Knowledge Point
1486,Topic to Knowledge Point,Scientific notation,Understanding of Supermassive Black Holes,1.3862943611198906,Topic,Knowledge Point
1487,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Understanding of Supermassive Black Holes,1.3862943611198906,Topic,Knowledge Point
1488,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Mathematical Application in Astronomy,0.6931471805599453,Topic,Knowledge Point
1489,Topic to Knowledge Point,Scientific notation,Understanding of Black Holes and Event Horizons,1.3862943611198906,Topic,Knowledge Point
1490,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Understanding of Black Holes and Event Horizons,0.6931471805599453,Topic,Knowledge Point
1491,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Units and Conversions,1.0986122886681098,Topic,Knowledge Point
1492,Knowledge Point to Knowledge Point,Understanding of Black Holes and Event Horizons,Units and Conversions,0.6931471805599453,Knowledge Point,Knowledge Point
1493,Topic to Knowledge Point,Scientific notation,Understanding of Binary Star Systems,1.3862943611198906,Topic,Knowledge Point
1494,Topic to Knowledge Point,Scientific notation,Understanding of Black Holes and Accretion Disks,1.0986122886681098,Topic,Knowledge Point
1495,Topic to Topic,Scientific notation,Distance,2.4849066497880004,Topic,Topic
1496,Topic to Topic,Scientific notation,Time calculations,2.4849066497880004,Topic,Topic
1497,Topic to Topic,Distance,Time calculations,2.4849066497880004,Topic,Topic
1498,Topic to Topic,Distance,Algebra,2.4849066497880004,Topic,Topic
1499,Topic to Topic,Time calculations,Algebra,2.4849066497880004,Topic,Topic
1500,Topic to Knowledge Point,Scientific notation,Distance Calculation in Three-Dimensional Space,0.6931471805599453,Topic,Knowledge Point
1501,Topic to Knowledge Point,Distance,Distance Calculation in Three-Dimensional Space,0.6931471805599453,Topic,Knowledge Point
1502,Topic to Knowledge Point,Time calculations,Distance Calculation in Three-Dimensional Space,0.6931471805599453,Topic,Knowledge Point
1503,Topic to Knowledge Point,Algebra,Distance Calculation in Three-Dimensional Space,0.6931471805599453,Topic,Knowledge Point
1504,Topic to Knowledge Point,Distance,Understanding of Black Holes,1.0986122886681098,Topic,Knowledge Point
1505,Topic to Knowledge Point,Time calculations,Understanding of Black Holes,1.0986122886681098,Topic,Knowledge Point
1506,Topic to Knowledge Point,Algebra,Understanding of Black Holes,1.0986122886681098,Topic,Knowledge Point
1507,Topic to Knowledge Point,Algebra,Mathematical Application,1.0986122886681098,Topic,Knowledge Point
1508,Knowledge Point to Knowledge Point,Understanding of Black Holes,Mathematical Application,0.6931471805599453,Knowledge Point,Knowledge Point
1509,Topic to Knowledge Point,Scientific notation,Speed of Light,0.6931471805599453,Topic,Knowledge Point
1510,Topic to Knowledge Point,Distance,Units and Conversions,0.6931471805599453,Topic,Knowledge Point
1511,Topic to Knowledge Point,Time calculations,Units and Conversions,0.6931471805599453,Topic,Knowledge Point
1512,Topic to Knowledge Point,Algebra,Units and Conversions,0.6931471805599453,Topic,Knowledge Point
1513,Knowledge Point to Knowledge Point,Understanding of Black Holes,Units and Conversions,0.6931471805599453,Knowledge Point,Knowledge Point
1514,Topic to Topic,Scientific notation,Spherical shells,2.8903717578961645,Topic,Topic
1515,Topic to Topic,Scientific notation,Power,2.8903717578961645,Topic,Topic
1516,Topic to Topic,Spherical shells,Density,2.8903717578961645,Topic,Topic
1517,Topic to Topic,Spherical shells,Power,2.8903717578961645,Topic,Topic
1518,Topic to Topic,Density,Power,2.8903717578961645,Topic,Topic
1519,Topic to Knowledge Point,Scientific notation,Mass-Energy Equivalence,1.791759469228055,Topic,Knowledge Point
1520,Topic to Knowledge Point,Spherical shells,Mass-Energy Equivalence,1.3862943611198906,Topic,Knowledge Point
1521,Topic to Knowledge Point,Density,Mass-Energy Equivalence,1.3862943611198906,Topic,Knowledge Point
1522,Topic to Knowledge Point,Power,Mass-Energy Equivalence,1.3862943611198906,Topic,Knowledge Point
1523,Topic to Knowledge Point,Spherical shells,Understanding of Black Holes,1.791759469228055,Topic,Knowledge Point
1524,Topic to Knowledge Point,Density,Understanding of Black Holes,1.791759469228055,Topic,Knowledge Point
1525,Topic to Knowledge Point,Power,Understanding of Black Holes,1.791759469228055,Topic,Knowledge Point
1526,Topic to Knowledge Point,Scientific notation,Concept of Rest-Mass Energy,0.6931471805599453,Topic,Knowledge Point
1527,Topic to Knowledge Point,Spherical shells,Concept of Rest-Mass Energy,0.6931471805599453,Topic,Knowledge Point
1528,Topic to Knowledge Point,Density,Concept of Rest-Mass Energy,0.6931471805599453,Topic,Knowledge Point
1529,Topic to Knowledge Point,Power,Concept of Rest-Mass Energy,0.6931471805599453,Topic,Knowledge Point
1530,Topic to Knowledge Point,Scientific notation,Application of Einstein's Mass-Energy Equivalence,0.6931471805599453,Topic,Knowledge Point
1531,Topic to Knowledge Point,Spherical shells,Understanding of Black Holes and Accretion Disks,0.6931471805599453,Topic,Knowledge Point
1532,Topic to Knowledge Point,Density,Understanding of Black Holes and Accretion Disks,0.6931471805599453,Topic,Knowledge Point
1533,Topic to Knowledge Point,Power,Understanding of Black Holes and Accretion Disks,0.6931471805599453,Topic,Knowledge Point
1534,Topic to Knowledge Point,Scientific notation,Understanding of Black Hole Mechanics,0.6931471805599453,Topic,Knowledge Point
1535,Topic to Topic,Scientific notation,Exponential functions,1.791759469228055,Topic,Topic
1536,Topic to Knowledge Point,Scientific notation,Time Dilation,1.0986122886681098,Topic,Knowledge Point
1537,Topic to Knowledge Point,Exponential functions,Time Dilation,0.6931471805599453,Topic,Knowledge Point
1538,Topic to Topic,Scientific notation,Degree measurement,1.791759469228055,Topic,Topic
1539,Topic to Topic,Scientific notation,physical size=distance x angular size,1.791759469228055,Topic,Topic
1540,Topic to Topic,Degree measurement,physical size=distance x angular size,1.791759469228055,Topic,Topic
1541,Topic to Knowledge Point,Degree measurement,Understanding of Binary Star Systems,1.0986122886681098,Topic,Knowledge Point
1542,Topic to Knowledge Point,physical size=distance x angular size,Understanding of Binary Star Systems,1.0986122886681098,Topic,Knowledge Point
1543,Topic to Knowledge Point,Scientific notation,X-ray Astronomy,0.6931471805599453,Topic,Knowledge Point
1544,Topic to Knowledge Point,Scientific notation,Mathematical Skills in Astronomy,0.6931471805599453,Topic,Knowledge Point
1545,Topic to Topic,Algebra,Multiplication,2.1972245773362196,Topic,Topic
1546,Topic to Topic,Algebra,Division,2.1972245773362196,Topic,Topic
1547,Topic to Topic,Multiplication,Scientific notation,2.1972245773362196,Topic,Topic
1548,Topic to Topic,Scientific notation,Division,2.1972245773362196,Topic,Topic
1549,Topic to Knowledge Point,Algebra,Understanding of Infrared Astronomy,1.3862943611198906,Topic,Knowledge Point
1550,Topic to Knowledge Point,Multiplication,Understanding of Infrared Astronomy,1.3862943611198906,Topic,Knowledge Point
1551,Topic to Knowledge Point,Scientific notation,Understanding of Infrared Astronomy,1.3862943611198906,Topic,Knowledge Point
1552,Topic to Knowledge Point,Division,Understanding of Infrared Astronomy,1.3862943611198906,Topic,Knowledge Point
1553,Topic to Knowledge Point,Algebra,Distance Measurement in Astronomy,0.6931471805599453,Topic,Knowledge Point
1554,Topic to Knowledge Point,Multiplication,Distance Measurement in Astronomy,0.6931471805599453,Topic,Knowledge Point
1555,Topic to Knowledge Point,Scientific notation,Distance Measurement in Astronomy,2.0794415416798357,Topic,Knowledge Point
1556,Topic to Knowledge Point,Division,Distance Measurement in Astronomy,0.6931471805599453,Topic,Knowledge Point
1557,Topic to Knowledge Point,Scientific notation,Understanding of Planetary Nebulae,1.791759469228055,Topic,Knowledge Point
1558,Topic to Knowledge Point,Unit conversion,Understanding of Planetary Nebulae,1.791759469228055,Topic,Knowledge Point
1559,Topic to Knowledge Point,Volume of a sphere,Understanding of Planetary Nebulae,1.791759469228055,Topic,Knowledge Point
1560,Topic to Knowledge Point,Unit conversion,Distance Measurement in Astronomy,1.3862943611198906,Topic,Knowledge Point
